1771819131.311,-160919.58,-159189.9,-155822.94,-159384.45,13173.759,-95272.6,-130402.34,-47714.754
1771819131.311,-160932.86,-159199.7,-155832.9,-159388.75,13179.437,-95280.695,-130409.766,-47722.445
1771819131.311,-160925.44,-159194.64,-155824.72,-159386.11,13188.153,-95278.945,-130406.55,-47717.527
1771819131.311,-160915.86,-159186.61,-155816.94,-159376.14,13188.064,-95271.57,-130393.625,-47707.74
1771819131.311,-160923.69,-159189.42,-155821.19,-159380.03,13180.151,-95272.69,-130396.62,-47710.285
1771819131.311,-160930.0,-159195.55,-155831.06,-159390.81,13177.514,-95276.53,-130403.37,-47720.7
1771819131.311,-160932.4,-159193.17,-155828.34,-159387.23,13186.857,-95276.04,-130402.48,-47718.824
1771819131.311,-160923.28,-159186.33,-155817.03,-159383.66,13188.02,-95269.78,-130400.375,-47710.867
1771819131.311,-160923.02,-159185.84,-155815.06,-159382.53,13180.956,-95267.77,-130398.9,-47711.984
1771819131.311,-160933.53,-159191.97,-155825.44,-159392.69,13180.644,-95272.96,-130409.49,-47721.996
1771819131.357,-160933.03,-159193.98,-155825.48,-159395.05,13190.479,-95272.87,-130414.86,-47720.926
1771819131.357,-160928.83,-159187.05,-155820.03,-159388.89,13185.024,-95266.875,-130407.04,-47714.49
1771819131.357,-160927.98,-159188.03,-155814.17,-159390.27,13181.939,-95267.64,-130409.766,-47714.8
1771819131.357,-160934.52,-159198.45,-155822.44,-159399.75,13182.163,-95275.234,-130419.69,-47725.754
1771819131.357,-160932.77,-159199.92,-155822.84,-159403.64,13187.617,-95275.51,-130424.695,-47727.9
1771819131.357,-160926.73,-159193.27,-155814.22,-159398.19,13185.472,-95274.92,-130421.43,-47722.355
1771819131.357,-160924.53,-159190.84,-155811.1,-159395.14,13176.799,-95270.766,-130420.0,-47719.582
1771819131.357,-160935.31,-159198.67,-155813.4,-159406.05,13179.437,-95276.13,-130428.31,-47728.97
1771819131.357,-160940.94,-159203.45,-155823.52,-159413.25,13187.93,-95280.516,-130433.45,-47736.438
1771819131.357,-160929.02,-159197.2,-155814.94,-159403.64,13195.3955,-95274.79,-130426.03,-47727.36
1771819131.409,-160921.1,-159190.27,-155806.3,-159399.08,13190.701,-95268.4,-130421.516,-47723.07
1771819131.409,-160926.02,-159197.55,-155809.61,-159405.69,13186.455,-95273.14,-130429.164,-47733.664
